Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 11/19  21:00:00,1.84123580360559,3.46176249002528,0.000000000000000E+000,2.39865490076267,0.000000000000000E+000,6.604284846996039E-002,6.604284846996039E-002,6.604284846996039E-002,0.712629531103169,0.155263817960955,0.315609966163240,0.574577626218664,1.02353199598403 
 11/19  22:00:00,1.67874314123726,3.42066524442614,0.000000000000000E+000,2.46238937096820,0.000000000000000E+000,6.779766778838722E-002,6.779766778838722E-002,6.779766778838722E-002,0.602495876296315,0.131268500639717,0.298905720251707,0.561163362571536,0.919624223991318 
 11/19  23:00:00,1.36266518170473,3.57109977851581,0.000000000000000E+000,2.77769806378618,0.000000000000000E+000,7.647915182113335E-002,7.647915182113335E-002,7.647915182113335E-002,0.447013069510170,9.739275853914450E-002,0.239053213196901,0.485614974947777,0.759953665481704 
 11/19  24:00:00,1.06001072261070,3.73851997569825,0.000000000000000E+000,3.12731805164463,0.000000000000000E+000,8.610533851137514E-002,8.610533851137514E-002,8.610533851137514E-002,0.310965613572292,6.775148420114399E-002,0.156085895403710,0.421990377232579,0.582136191635986 
 11/20  01:00:00,0.747336497274114,3.78340085610940,0.000000000000000E+000,3.37892819088928,0.000000000000000E+000,9.303299212855749E-002,9.303299212855749E-002,9.303299212855749E-002,0.161961257068902,3.528723135476250E-002,9.089268438097377E-002,0.349050318651320,0.380430877279958 
 11/20  02:00:00,0.629989522576870,3.83191914919576,0.000000000000000E+000,3.50423951007039,0.000000000000000E+000,9.648322436564052E-002,9.648322436564052E-002,9.648322436564052E-002,9.717675424134119E-002,2.117233881285750E-002,7.666179158831476E-002,0.321383399879117,0.305543485297362 
 11/20  03:00:00,0.579427491386042,3.99887551674455,0.000000000000000E+000,3.69228203735443,0.000000000000000E+000,0.101660652819971,0.101660652819971,0.101660652819971,6.478450282756079E-002,1.411489072062854E-002,6.409821579558966E-002,0.317657215532691,0.284713976620999 
 11/20  04:00:00,0.567744224850267,4.00512480450425,0.000000000000000E+000,3.69316474372763,0.000000000000000E+000,0.101684956625921,0.101684956625921,0.101684956625921,6.478450282756079E-002,1.411489072062854E-002,5.686206666957333E-002,0.313185794316982,0.290388539278140 
 11/20  05:00:00,0.564832685530743,4.00938049697025,0.000000000000000E+000,3.63883446158763,0.000000000000000E+000,0.100189065495620,0.100189065495620,0.100189065495620,6.478450282756079E-002,1.411489072062854E-002,6.727705378024802E-002,0.301355159017084,0.349789380996075 
 11/20  06:00:00,0.618569209416405,4.20492630691733,0.000000000000000E+000,3.57138199419250,0.000000000000000E+000,9.833187750176461E-002,9.833187750176461E-002,9.833187750176461E-002,7.126295311031687E-002,1.552637997481904E-002,8.004784787508873E-002,0.336288137264814,0.610381554661295 
 11/20  07:00:00,0.777735554395562,4.33506541298444,0.000000000000000E+000,3.21113510700592,0.000000000000000E+000,8.841309736599991E-002,8.841309736599991E-002,8.841309736599991E-002,0.123090555372366,2.681829582961950E-002,0.133753719414558,0.388547872723419,1.09716801681429 
 11/20  08:00:00,1.03863769416472,4.54371203414677,0.000000000000000E+000,3.28323225754965,0.000000000000000E+000,9.039816874369658E-002,9.039816874369658E-002,9.039816874369658E-002,0.239702660461975,5.222510240504850E-002,0.211338511280563,0.412861225583838,1.23204283927373 
 11/20  09:00:00,1.00840059095814,4.32845928591521,0.000000000000000E+000,3.10667335933145,0.000000000000000E+000,8.553692231873505E-002,8.553692231873505E-002,8.553692231873505E-002,0.233224210179219,5.081361315085800E-002,0.272663512968407,0.349050318651320,1.19774413864362 
 11/20  10:00:00,0.882834637563756,3.90149219835465,0.000000000000000E+000,2.78994805741041,0.000000000000000E+000,7.681643438413417E-002,7.681643438413417E-002,7.681643438413417E-002,0.129569005655122,2.822978508381000E-002,0.334037351732395,0.297070047018697,1.09108263527538 
 11/20  11:00:00,0.890395609206134,4.11952393795649,0.000000000000000E+000,3.13397654146078,0.000000000000000E+000,8.628866860768382E-002,8.628866860768382E-002,8.628866860768382E-002,0.110133654806853,2.399531732123850E-002,0.348809312112515,0.304056642668242,0.964604670091446 
 11/20  12:00:00,0.900257190758490,3.77526221011285,0.000000000000000E+000,2.90310928220182,0.000000000000000E+000,7.993213461228958E-002,7.993213461228958E-002,7.993213461228958E-002,0.110133654806853,2.399531732123850E-002,0.364934273051607,0.304149797276904,0.851203785230342 
 11/20  13:00:00,0.886757224281565,3.71502866230672,0.000000000000000E+000,2.93159523145486,0.000000000000000E+000,8.071644636528293E-002,8.071644636528293E-002,8.071644636528293E-002,0.110133654806853,2.399531732123850E-002,0.355773498298021,0.299026293800569,0.762837183377095 
 11/20  14:00:00,0.865088494122617,3.72892104893790,0.000000000000000E+000,2.99740669192574,0.000000000000000E+000,8.252845204816937E-002,8.252845204816937E-002,8.252845204816937E-002,0.110133654806853,2.399531732123850E-002,0.321952600894858,0.309366455361897,0.710205902849018 
 11/20  15:00:00,0.880993294338027,3.96631716418042,0.000000000000000E+000,3.28580615450896,0.000000000000000E+000,9.046903658166996E-002,9.046903658166996E-002,9.046903658166996E-002,0.123090555372366,2.681829582961950E-002,0.296717025683342,0.326786367181432,0.658002711808070 
 11/20  16:00:00,0.977960315048498,4.17774518627667,0.000000000000000E+000,3.48949708350046,0.000000000000000E+000,9.607731693655290E-002,9.607731693655290E-002,9.607731693655290E-002,0.174918157634414,3.811020986314350E-002,0.306791101054537,0.344951515870253,0.664488631000804 
 11/20  17:00:00,1.26877746598526,4.37685080125331,0.000000000000000E+000,3.62171653513758,0.000000000000000E+000,9.971775275184060E-002,9.971775275184060E-002,9.971775275184060E-002,0.317444063855048,6.916297345533449E-002,0.357323476299952,0.408017185933488,0.727030975168862 
 11/20  18:00:00,1.74150097254519,4.31257786420250,0.000000000000000E+000,3.41723402555345,0.000000000000000E+000,9.408767758307489E-002,9.408767758307489E-002,9.408767758307489E-002,0.563625174599779,0.122799546901809,0.448200887087803,0.495675672683124,0.861202831542128 
 11/20  19:00:00,2.01564271894657,4.26645342773693,0.000000000000000E+000,3.24472637012927,0.000000000000000E+000,8.933797517967185E-002,8.933797517967185E-002,8.933797517967185E-002,0.770935583647974,0.167967203035905,0.402135745161050,0.538154174232364,0.984660228429552 
 11/20  20:00:00,1.92638301443000,4.49023525830603,0.000000000000000E+000,3.44708533580453,0.000000000000000E+000,9.490958220925307E-002,9.490958220925307E-002,9.490958220925307E-002,0.770935583647974,0.167967203035905,0.319977700404031,0.555480931443240,1.00488966589963 
 11/20  21:00:00,1.83926661780093,4.56430909549319,0.000000000000000E+000,3.59307150128185,0.000000000000000E+000,9.892906087717733E-002,9.892906087717733E-002,9.892906087717733E-002,0.712629531103169,0.155263817960955,0.280754567951364,0.574577626218664,0.931662000932749 
 11/20  22:00:00,1.68036754519011,4.69552327957579,0.000000000000000E+000,3.81461778123859,0.000000000000000E+000,0.105028957695021,0.105028957695021,0.105028957695021,0.602495876296315,0.131268500639717,0.263298834297921,0.561163362571536,0.842253848870540 
 11/20  23:00:00,1.37780450019232,5.08753694957958,0.000000000000000E+000,4.35515434604894,0.000000000000000E+000,0.119911704867569,0.119911704867569,0.119911704867569,0.447013069510170,9.739275853914450E-002,0.210759978638061,0.485614974947777,0.698934554282677 
 11/20  24:00:00,1.08990101528059,5.34977143959084,0.000000000000000E+000,4.77714482667903,0.000000000000000E+000,0.131530488944910,0.131530488944910,0.131530488944910,0.310965613572292,6.775148420114399E-002,0.140551037640066,0.421990377232579,0.543560880494193 
 11/21  01:00:00,0.803936289210483,5.83824010543182,0.000000000000000E+000,5.43461433186593,0.000000000000000E+000,0.149632784064926,0.149632784064926,0.149632784064926,0.161961257068902,3.528723135476250E-002,9.089268438097377E-002,0.349050318651320,0.379583985625746 
 11/21  02:00:00,0.699884824750515,6.36965863361572,0.000000000000000E+000,6.04281428361848,0.000000000000000E+000,0.166378526539285,0.166378526539285,0.166378526539285,9.717675424134119E-002,2.117233881285750E-002,7.666179158831476E-002,0.321383399879117,0.304708196169245 
 11/21  03:00:00,0.648567121462446,6.50890935637990,0.000000000000000E+000,6.20341104468542,0.000000000000000E+000,0.170800282896375,0.170800282896375,0.170800282896375,6.478450282756079E-002,1.411489072062854E-002,6.409821579558966E-002,0.317657215532691,0.283618808925357 
 11/21  04:00:00,0.634190341511459,6.41731186161933,0.000000000000000E+000,6.10646621479470,0.000000000000000E+000,0.168131073287112,0.168131073287112,0.168131073287112,6.478450282756079E-002,1.411489072062854E-002,5.686206666957333E-002,0.313185794316982,0.289274125326157 
 11/21  05:00:00,0.634738888712410,6.54748287048947,0.000000000000000E+000,6.17780515622209,0.000000000000000E+000,0.170095268677287,0.170095268677287,0.170095268677287,6.478450282756079E-002,1.411489072062854E-002,6.727705378024802E-002,0.301355159017084,0.348921059880827 
 11/21  06:00:00,0.693172797752422,6.91457053870492,0.000000000000000E+000,6.28096019868297,0.000000000000000E+000,0.172935465837783,0.172935465837783,0.172935465837783,7.126295311031687E-002,1.552637997481904E-002,8.004784787508873E-002,0.336288137264814,0.610447581958442 
 11/21  07:00:00,0.866279922160333,7.55245995311318,0.000000000000000E+000,6.42703791244752,0.000000000000000E+000,0.176957465130771,0.176957465130771,0.176957465130771,0.123090555372366,2.681829582961950E-002,0.133753719414558,0.388547872723419,1.09865975150143 
 11/21  08:00:00,1.12179708329304,7.56596460384784,0.000000000000000E+000,6.30355438020597,0.000000000000000E+000,0.173557557872011,0.173557557872011,0.173557557872011,0.239702660461975,5.222510240504850E-002,0.211338511280563,0.412861225583838,1.23397328631847 
 11/21  09:00:00,1.08379874844876,7.06819273089830,0.000000000000000E+000,5.84511005858458,0.000000000000000E+000,0.160935079809356,0.160935079809356,0.160935079809356,0.233224210179219,5.081361315085800E-002,0.272663512968407,0.349050318651320,1.19904088437356 
 11/21  10:00:00,0.971071313781482,7.10721859927655,0.000000000000000E+000,5.99467560535870,0.000000000000000E+000,0.165053110601860,0.165053110601860,0.165053110601860,0.129569005655122,2.822978508381000E-002,0.334037351732395,0.297070047018697,1.09208148824899 
 11/21  11:00:00,0.963157046477596,6.76311183008605,0.000000000000000E+000,5.77664841496598,0.000000000000000E+000,0.159050105879147,0.159050105879147,0.159050105879147,0.110133654806853,2.399531732123850E-002,0.348809312112515,0.304056642668242,0.965520688715825 
 11/21  12:00:00,0.978966246194923,6.63454884795594,0.000000000000000E+000,5.76179672423233,0.000000000000000E+000,0.158641190048722,0.158641190048722,0.158641190048722,0.110133654806853,2.399531732123850E-002,0.364934273051607,0.304149797276904,0.851802981042929 
 11/21  13:00:00,0.960004837869995,6.37559752625533,0.000000000000000E+000,5.59192487158193,0.000000000000000E+000,0.153964059953712,0.153964059953712,0.153964059953712,0.110133654806853,2.399531732123850E-002,0.355773498298021,0.299026293800569,0.763076407198629 
 11/21  14:00:00,0.935658835244547,6.29200279820704,0.000000000000000E+000,5.56049866179440,0.000000000000000E+000,0.153098793170098,0.153098793170098,0.153098793170098,0.110133654806853,2.399531732123850E-002,0.321952600894858,0.309366455361897,0.710195682249511 
 11/21  15:00:00,0.944776671979694,6.28282854959665,0.000000000000000E+000,5.60239780541224,0.000000000000000E+000,0.154252414223337,0.154252414223337,0.154252414223337,0.123090555372366,2.681829582961950E-002,0.296717025683342,0.326786367181432,0.657922446321044 
 11/21  16:00:00,1.03897019170787,6.39365188726608,0.000000000000000E+000,5.70535607556832,0.000000000000000E+000,0.157087193595928,0.157087193595928,0.157087193595928,0.174918157634414,3.811020986314350E-002,0.306791101054537,0.344951515870253,0.664536339922360 
 11/21  17:00:00,1.32303996816269,6.34813820152394,0.000000000000000E+000,5.59251306785743,0.000000000000000E+000,0.153980254929272,0.153980254929272,0.153980254929272,0.317444063855048,6.916297345533449E-002,0.357323476299952,0.408017185933488,0.727521842719642 
 11/21  18:00:00,1.82022060430633,7.17262798400310,0.000000000000000E+000,6.27630559627721,0.000000000000000E+000,0.172807309344211,0.172807309344211,0.172807309344211,0.563625174599779,0.122799546901809,0.448200887087803,0.495675672683124,0.862181380618972 
 11/21  19:00:00,2.07209646763343,6.31774319655396,0.000000000000000E+000,5.29510826750856,0.000000000000000E+000,0.145791723866536,0.145791723866536,0.145791723866536,0.770935583647974,0.167967203035905,0.402135745161050,0.538154174232364,0.985568099867310 
 11/21  20:00:00,1.97281764999220,6.17694852377681,0.000000000000000E+000,5.13357628428408,0.000000000000000E+000,0.141344217771451,0.141344217771451,0.141344217771451,0.770935583647974,0.167967203035905,0.319977700404031,0.555480931443240,1.00511198289086 
 11/21  21:00:00,1.88225304058156,6.12646297695168,0.000000000000000E+000,5.15432447655170,0.000000000000000E+000,0.141915483657811,0.141915483657811,0.141915483657811,0.712629531103169,0.155263817960955,0.280754567951364,0.574577626218664,0.932562907121370 
 11/21  22:00:00,1.72094105315876,6.17028859269356,0.000000000000000E+000,5.28823447077905,0.000000000000000E+000,0.145602465663667,0.145602465663667,0.145602465663667,0.602495876296315,0.131268500639717,0.263298834297921,0.561163362571536,0.843402472447880 
 11/21  23:00:00,1.41169286080697,6.31901655258045,0.000000000000000E+000,5.58596864540676,0.000000000000000E+000,0.153800065482222,0.153800065482222,0.153800065482222,0.447013069510170,9.739275853914450E-002,0.210759978638061,0.485614974947777,0.699599857925736 
 11/21  24:00:00,1.11809874882534,6.37437091568813,0.000000000000000E+000,5.80127739098351,0.000000000000000E+000,0.159728222489660,0.159728222489660,0.159728222489660,0.310965613572292,6.775148420114399E-002,0.140551037640066,0.421990377232579,0.544027792286986 
 11/22  01:00:00,0.824424845483096,6.58238614527926,0.000000000000000E+000,6.17875207049184,0.000000000000000E+000,0.170121340337537,0.170121340337537,0.170121340337537,0.161961257068902,3.528723135476250E-002,9.089268438097377E-002,0.349050318651320,0.379592286847275 
 11/22  02:00:00,0.704466780038245,6.53582443339695,0.000000000000000E+000,6.20922941804425,0.000000000000000E+000,0.170960481827016,0.170960481827016,0.170960481827016,9.717675424134119E-002,2.117233881285750E-002,7.666179158831476E-002,0.321383399879117,0.304458861524678 
 11/22  03:00:00,0.656349438290669,6.79168903625472,0.000000000000000E+000,6.48606227539059,0.000000000000000E+000,0.178582599724599,0.178582599724599,0.178582599724599,6.478450282756079E-002,1.411489072062854E-002,6.409821579558966E-002,0.317657215532691,0.283747258095003 
 11/22  04:00:00,0.648140983316702,6.92435803244961,0.000000000000000E+000,6.61314901407095,0.000000000000000E+000,0.182081715092359,0.182081715092359,0.182081715092359,6.478450282756079E-002,1.411489072062854E-002,5.686206666957333E-002,0.313185794316982,0.289637496880182 
 11/22  05:00:00,0.649305921198796,7.07711627089654,0.000000000000000E+000,6.70687506572087,0.000000000000000E+000,0.184662301163675,0.184662301163675,0.184662301163675,6.478450282756079E-002,1.411489072062854E-002,6.727705378024802E-002,0.301355159017084,0.349484550789125 
 11/22  06:00:00,0.705249206935300,7.35440428348161,0.000000000000000E+000,6.71957147516810,0.000000000000000E+000,0.185011875020660,0.185011875020660,0.185011875020660,7.126295311031687E-002,1.552637997481904E-002,8.004784787508873E-002,0.336288137264814,0.611670050250001 
 11/22  07:00:00,0.871215794200072,7.73450834023111,0.000000000000000E+000,6.60630718886349,0.000000000000000E+000,0.181893337170511,0.181893337170511,0.181893337170511,0.123090555372366,2.681829582961950E-002,0.133753719414558,0.388547872723419,1.10143886220339 
 11/22  08:00:00,1.14279213190824,8.33177972653020,0.000000000000000E+000,7.06608775693521,0.000000000000000E+000,0.194552606487218,0.194552606487218,0.194552606487218,0.239702660461975,5.222510240504850E-002,0.211338511280563,0.412861225583838,1.23725503227157 
 11/22  09:00:00,1.10549621669231,7.85961722587644,0.000000000000000E+000,6.63315508908035,0.000000000000000E+000,0.182632548052908,0.182632548052908,0.182632548052908,0.233224210179219,5.081361315085800E-002,0.272663512968407,0.349050318651320,1.20242034885594 
 11/22  10:00:00,0.985394457338296,7.63046222275862,0.000000000000000E+000,6.51488754779945,0.000000000000000E+000,0.179376254158674,0.179376254158674,0.179376254158674,0.129569005655122,2.822978508381000E-002,0.334037351732395,0.297070047018697,1.09511316929030 
 11/22  11:00:00,1.01117693104231,8.50942056377959,0.000000000000000E+000,7.52071509460976,0.000000000000000E+000,0.207069990443866,0.207069990443866,0.207069990443866,0.110133654806853,2.399531732123850E-002,0.348809312112515,0.304056642668242,0.967762742765608 
 11/22  12:00:00,0.976211121112330,6.53543312699310,0.000000000000000E+000,5.66173147213192,0.000000000000000E+000,0.155886064966130,0.155886064966130,0.155886064966130,0.110133654806853,2.399531732123850E-002,0.364934273051607,0.304149797276904,0.852752512180464 
 11/22  13:00:00,0.952361685234097,6.09955181550863,0.000000000000000E+000,5.31432803934189,0.000000000000000E+000,0.146320907317816,0.146320907317816,0.146320907317816,0.110133654806853,2.399531732123850E-002,0.355773498298021,0.299026293800569,0.764627528692003 
 11/22  14:00:00,0.932708603005894,6.18695679048275,0.000000000000000E+000,5.45334718087592,0.000000000000000E+000,0.150148560931446,0.150148560931446,0.150148560931446,0.110133654806853,2.399531732123850E-002,0.321952600894858,0.309366455361897,0.712301155443696 
 11/22  15:00:00,0.921290225865913,5.43155099813768,0.000000000000000E+000,4.74937767715499,0.000000000000000E+000,0.130765968109556,0.130765968109556,0.130765968109556,0.123090555372366,2.681829582961950E-002,0.296717025683342,0.326786367181432,0.659665023119310 
 11/22  16:00:00,1.01546847430720,5.54149028573093,0.000000000000000E+000,4.85178129910910,0.000000000000000E+000,0.133585476195250,0.133585476195250,0.133585476195250,0.174918157634414,3.811020986314350E-002,0.306791101054537,0.344951515870253,0.665949514846450 
 11/22  17:00:00,1.30505026618105,5.69713964935816,0.000000000000000E+000,4.93913290904786,0.000000000000000E+000,0.135990552947624,0.135990552947624,0.135990552947624,0.317444063855048,6.916297345533449E-002,0.357323476299952,0.408017185933488,0.729903449363431 
 11/22  18:00:00,1.81157529982067,6.86140611228575,0.000000000000000E+000,5.96231093291038,0.000000000000000E+000,0.164162004858552,0.164162004858552,0.164162004858552,0.563625174599779,0.122799546901809,0.448200887087803,0.495675672683124,0.864954172268467 
 11/22  19:00:00,2.05728486689173,5.78286979401897,0.000000000000000E+000,4.75715571806067,0.000000000000000E+000,0.130980123124837,0.130980123124837,0.130980123124837,0.770935583647974,0.167967203035905,0.402135745161050,0.538154174232364,0.988647246780215 
 11/22  20:00:00,1.95988756313058,5.71110649137651,0.000000000000000E+000,4.66395971055312,0.000000000000000E+000,0.128414130909838,0.128414130909838,0.128414130909838,0.770935583647974,0.167967203035905,0.319977700404031,0.555480931443240,1.00888652422155 
 11/22  21:00:00,1.87300981815669,5.79359252448570,0.000000000000000E+000,4.81861362697585,0.000000000000000E+000,0.132672261232939,0.132672261232939,0.132672261232939,0.712629531103169,0.155263817960955,0.280754567951364,0.574577626218664,0.935403304231270 
 11/22  22:00:00,1.71283324000648,5.87818833611785,0.000000000000000E+000,4.99376131883705,0.000000000000000E+000,0.137494652511390,0.137494652511390,0.137494652511390,0.602495876296315,0.131268500639717,0.263298834297921,0.561163362571536,0.845775367814161 
 11/22  23:00:00,1.40069923822809,5.92157519926173,0.000000000000000E+000,5.18668382824808,0.000000000000000E+000,0.142806442903341,0.142806442903341,0.142806442903341,0.447013069510170,9.739275853914450E-002,0.210759978638061,0.485614974947777,0.701443321765725 
 11/22  24:00:00,1.11011155217582,6.08553361894397,0.000000000000000E+000,5.51118499141902,0.000000000000000E+000,0.151741025840141,0.151741025840141,0.151741025840141,0.310965613572292,6.775148420114399E-002,0.140551037640066,0.421990377232579,0.545282895107289 
 11/23  01:00:00,0.814369874697267,6.21799256899091,0.000000000000000E+000,5.81355878293364,0.000000000000000E+000,0.160066369551709,0.160066369551709,0.160066369551709,0.161961257068902,3.528723135476250E-002,9.089268438097377E-002,0.349050318651320,0.380391998117097 
 11/23  02:00:00,0.712487013818722,6.82778202872506,0.000000000000000E+000,6.50052171552216,0.000000000000000E+000,0.178980715607491,0.178980715607491,0.178980715607491,9.717675424134119E-002,2.117233881285750E-002,7.666179158831476E-002,0.321383399879117,0.305124159374921 
 11/23  03:00:00,0.659489280573580,6.90625567011742,0.000000000000000E+000,6.60010033180399,0.000000000000000E+000,0.181722442007508,0.181722442007508,0.181722442007508,6.478450282756079E-002,1.411489072062854E-002,6.409821579558966E-002,0.317657215532691,0.284275835544284 
 11/23  04:00:00,0.651290662537313,7.03861625971064,0.000000000000000E+000,6.72754434488078,0.000000000000000E+000,0.185231394312968,0.185231394312968,0.185231394312968,6.478450282756079E-002,1.411489072062854E-002,5.686206666957333E-002,0.313185794316982,0.289500393331379 
 11/23  05:00:00,0.653411517450279,7.22656886313633,0.000000000000000E+000,6.85598899398589,0.000000000000000E+000,0.188767897415156,0.188767897415156,0.188767897415156,6.478450282756079E-002,1.411489072062854E-002,6.727705378024802E-002,0.301355159017084,0.349823214763890 
 11/23  06:00:00,0.705749072675506,7.37381134687125,0.000000000000000E+000,6.73772643721548,0.000000000000000E+000,0.185511740760868,0.185511740760868,0.185511740760868,7.126295311031687E-002,1.552637997481904E-002,8.004784787508873E-002,0.336288137264814,0.612922151592262 
 11/23  07:00:00,0.868614350282860,7.64268449978554,0.000000000000000E+000,6.51182358699526,0.000000000000000E+000,0.179291893253299,0.179291893253299,0.179291893253299,0.123090555372366,2.681829582961950E-002,0.133753719414558,0.388547872723419,1.10409862362604 
 11/23  08:00:00,1.12243013347268,7.59539173849189,0.000000000000000E+000,6.32654655802714,0.000000000000000E+000,0.174190608051657,0.174190608051657,0.174190608051657,0.239702660461975,5.222510240504850E-002,0.211338511280563,0.412861225583838,1.24040824314136 
 11/23  09:00:00,1.08517343600888,7.12451524041494,0.000000000000000E+000,5.89503826624803,0.000000000000000E+000,0.162309767369474,0.162309767369474,0.162309767369474,0.233224210179219,5.081361315085800E-002,0.272663512968407,0.349050318651320,1.20543518622675 
 11/23  10:00:00,0.938535415294584,5.93122727469841,0.000000000000000E+000,4.81298229314770,0.000000000000000E+000,0.132517212114961,0.132517212114961,0.132517212114961,0.129569005655122,2.822978508381000E-002,0.334037351732395,0.297070047018697,1.09778347588187 
 11/23  11:00:00,0.925150164346892,5.38758840917281,0.000000000000000E+000,4.39625074591348,0.000000000000000E+000,0.121043223748443,0.121043223748443,0.121043223748443,0.110133654806853,2.399531732123850E-002,0.348809312112515,0.304056642668242,0.970394936855112 
 11/23  12:00:00,0.895660681240313,3.61297212430919,0.000000000000000E+000,2.73616554283243,0.000000000000000E+000,7.533562509411158E-002,7.533562509411158E-002,7.533562509411158E-002,0.110133654806853,2.399531732123850E-002,0.364934273051607,0.304149797276904,0.855857438796050 
 11/23  13:00:00,0.874423778291957,3.27201241999645,0.000000000000000E+000,2.48364846126490,0.000000000000000E+000,6.838300037567514E-002,6.838300037567514E-002,6.838300037567514E-002,0.110133654806853,2.399531732123850E-002,0.355773498298021,0.299026293800569,0.767767711256797 
 11/23  14:00:00,0.842811434277922,2.92439413779047,0.000000000000000E+000,2.18831108189364,0.000000000000000E+000,6.025139220347409E-002,6.025139220347409E-002,6.025139220347409E-002,0.110133654806853,2.399531732123850E-002,0.321952600894858,0.309366455361897,0.714774601733685 
 11/23  15:00:00,0.835811432865373,2.32964960947066,0.000000000000000E+000,1.64481555586363,0.000000000000000E+000,4.528717510901498E-002,4.528717510901498E-002,4.528717510901498E-002,0.123090555372366,2.681829582961950E-002,0.296717025683342,0.326786367181432,0.662325755743658 
 11/23  16:00:00,0.927999820453829,2.36791261282025,0.000000000000000E+000,1.67494807508597,0.000000000000000E+000,4.611682234188114E-002,4.611682234188114E-002,4.611682234188114E-002,0.174918157634414,3.811020986314350E-002,0.306791101054537,0.344951515870253,0.669205065958894 
 11/23  17:00:00,1.21924606529934,2.58411517923874,0.000000000000000E+000,1.82275207873676,0.000000000000000E+000,5.018635206591898E-002,5.018635206591898E-002,5.018635206591898E-002,0.317444063855048,6.916297345533449E-002,0.357323476299952,0.408017185933488,0.733259809555123 
 11/23  18:00:00,1.71918111530644,3.50975189632691,0.000000000000000E+000,2.60658402800835,0.000000000000000E+000,7.176782034432728E-002,7.176782034432728E-002,7.176782034432728E-002,0.563625174599779,0.122799546901809,0.448200887087803,0.495675672683124,0.869026861211644 
 11/23  19:00:00,1.97923296931220,2.95254439457538,0.000000000000000E+000,1.92233603689386,0.000000000000000E+000,5.292822554530822E-002,5.292822554530822E-002,5.292822554530822E-002,0.770935583647974,0.167967203035905,0.402135745161050,0.538154174232364,0.993141528503437 
 11/23  20:00:00,1.88251081358707,2.90497505380041,0.000000000000000E+000,1.85366118773775,0.000000000000000E+000,5.103738136631771E-002,5.103738136631771E-002,5.103738136631771E-002,0.770935583647974,0.167967203035905,0.319977700404031,0.555480931443240,1.01305360946080 
 11/23  21:00:00,1.79313480341201,2.89650723557618,0.000000000000000E+000,1.91757891989511,0.000000000000000E+000,5.279724648825340E-002,5.279724648825340E-002,5.279724648825340E-002,0.712629531103169,0.155263817960955,0.280754567951364,0.574577626218664,0.939352722402471 
 11/23  22:00:00,1.63870469686406,3.18935774566341,0.000000000000000E+000,2.30143660216718,0.000000000000000E+000,6.336610936897222E-002,6.336610936897222E-002,6.336610936897222E-002,0.602495876296315,0.131268500639717,0.263298834297921,0.561163362571536,0.849269494029580 
 11/23  23:00:00,1.33727067318731,3.62108332348231,0.000000000000000E+000,2.88297885627643,0.000000000000000E+000,7.937787786255787E-002,7.937787786255787E-002,7.937787786255787E-002,0.447013069510170,9.739275853914450E-002,0.210759978638061,0.485614974947777,0.704656417957953 
 11/23  24:00:00,1.05351639164170,4.03258265031171,0.000000000000000E+000,3.45566706147447,0.000000000000000E+000,9.514586530602079E-002,9.514586530602079E-002,9.514586530602079E-002,0.310965613572292,6.775148420114399E-002,0.140551037640066,0.421990377232579,0.547849856419621 
 11/24  01:00:00,0.760899840907422,4.27778451676204,0.000000000000000E+000,3.87154444579777,0.000000000000000E+000,0.106596335761865,0.106596335761865,0.106596335761865,0.161961257068902,3.528723135476250E-002,9.089268438097377E-002,0.349050318651320,0.382198283024118 
 11/24  02:00:00,0.646624210216690,4.43671794193560,0.000000000000000E+000,4.10840598614324,0.000000000000000E+000,0.113117912005460,0.113117912005460,0.113117912005460,9.717675424134119E-002,2.117233881285750E-002,7.666179158831476E-002,0.321383399879117,0.306175801964340 
 11/24  03:00:00,0.599637487446812,4.73326462108261,0.000000000000000E+000,4.42630255916174,0.000000000000000E+000,0.121870648880742,0.121870648880742,0.121870648880742,6.478450282756079E-002,1.411489072062854E-002,6.409821579558966E-002,0.317657215532691,0.285082559151740 
 11/24  04:00:00,0.586300658553149,4.67940104915671,0.000000000000000E+000,4.36712841539360,0.000000000000000E+000,0.120241390328802,0.120241390328802,0.120241390328802,6.478450282756079E-002,1.411489072062854E-002,5.686206666957333E-002,0.313185794316982,0.290701112264618 
 11/24  05:00:00,0.585301924467187,4.75391955361877,0.000000000000000E+000,4.38227060081048,0.000000000000000E+000,0.120658304432066,0.120658304432066,0.120658304432066,6.478450282756079E-002,1.411489072062854E-002,6.727705378024802E-002,0.301355159017084,0.350892298421736 
 11/24  06:00:00,0.632076897640011,4.69991037439765,0.000000000000000E+000,4.06197686261745,0.000000000000000E+000,0.111839565725371,0.111839565725371,0.111839565725371,7.126295311031687E-002,1.552637997481904E-002,8.004784787508873E-002,0.336288137264814,0.614770753716696 
